street,x,project,y,marketSegment,transaction.area,transaction.floorRange,transaction.noOfUnits,transaction.contractDate,transaction.typeOfSale,transaction.price,transaction.propertyType,transaction.district,transaction.typeOfArea,transaction.tenure,transaction.nettPrice
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,26-30,1,0318,3,1480000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,16-20,1,0518,3,1480000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,11-15,1,0118,3,1390000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,57,36-40,1,0918,3,1080000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,122,36-40,1,1018,3,2128000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,84,31-35,1,0719,3,1560000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,55,21-25,1,0618,3,1008000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,122,11-15,1,0218,3,2020000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,57,16-20,1,0218,3,1008000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,31-35,1,0619,3,1588000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,31-35,1,0518,3,1580000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,84,11-15,1,1018,3,1500000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,57,26-30,1,1017,3,1013800,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,11-15,1,0818,3,1535000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,57,26-30,1,0218,3,998000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,21-25,1,1018,3,1538000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,57,16-20,1,0220,3,998000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,84,36-40,1,0618,3,1581888,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,90,16-20,1,0518,3,1521330,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,122,31-35,1,0820,3,2160000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,55,26-30,1,1219,3,980000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,36-40,1,0119,3,1585000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,21-25,1,1117,3,1435000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,122,11-15,1,0319,3,1960000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,55,31-35,1,1020,3,960000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,36-40,1,0920,3,1520000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,16-20,1,0121,3,1500000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,21-25,1,1220,3,1610000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,57,11-15,1,1220,3,1025000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,90,26-30,1,0121,3,1530000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,31-35,1,0421,3,1568000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,57,21-25,1,0621,3,1028000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,55,26-30,1,0621,3,1010000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,11-15,1,0521,3,1500000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,90,26-30,1,0121,3,1500000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,57,31-35,1,0421,3,1050000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,26-30,1,0621,3,1630000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,90,36-40,1,0222,3,1738000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,122,31-35,1,1221,3,2250000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,26-30,1,0422,3,1700000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,84,21-25,1,0322,3,1665000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,21-25,1,0421,3,1460000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,84,21-25,1,1221,3,1600000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,122,21-25,1,0421,3,2100000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,84,26-30,1,0821,3,1615000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,57,26-30,1,0522,3,1068000,Apartment,07,Strata,99 yrs lease commencing from 2006,
NORTH BRIDGE ROAD,31448.88726,SOUTHBANK,32070.8669,RCR,89,31-35,1,1221,3,1700000,Apartment,07,Strata,99 yrs lease commencing from 2006,
WISHART ROAD,,LANDED HOUSING DEVELOPMENT,,RCR,349.3,-,1,1118,3,4200000,Semi-detached,04,Land,Freehold,
WISHART ROAD,,LANDED HOUSING DEVELOPMENT,,RCR,354.3,-,1,0721,3,4630000,Semi-detached,04,Land,Freehold,
ENG HOON STREET,28130.67688,ENG HOON MANSIONS,29549.06329,RCR,148,01-05,1,0619,3,1705000,Apartment,03,Strata,Freehold,
ENG HOON STREET,28130.67688,ENG HOON MANSIONS,29549.06329,RCR,132,01-05,1,1019,3,1605000,Apartment,03,Strata,Freehold,
ENG HOON STREET,28130.67688,ENG HOON MANSIONS,29549.06329,RCR,99,01-05,1,0418,3,1280000,Apartment,03,Strata,Freehold,
ENG HOON STREET,28130.67688,ENG HOON MANSIONS,29549.06329,RCR,132,01-05,1,1017,3,1620000,Apartment,03,Strata,Freehold,
ENG HOON STREET,28130.67688,ENG HOON MANSIONS,29549.06329,RCR,124,01-05,1,1218,3,1580000,Apartment,03,Strata,Freehold,
ENG HOON STREET,28130.67688,ENG HOON MANSIONS,29549.06329,RCR,148,01-05,1,0521,3,2030000,Apartment,03,Strata,Freehold,
ENG HOON STREET,28130.67688,ENG HOON MANSIONS,29549.06329,RCR,148,01-05,1,0521,3,2000000,Apartment,03,Strata,Freehold,
ENG HOON STREET,28130.67688,ENG HOON MANSIONS,29549.06329,RCR,110,01-05,1,0421,3,1540000,Apartment,03,Strata,Freehold,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,82,06-10,1,0218,3,1280000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,86,06-10,1,0418,3,1350000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,119,06-10,1,1117,3,1800000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,84,11-15,1,0418,3,1335000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,119,11-15,1,0919,3,1830000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,119,06-10,1,1018,3,1900000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,84,06-10,1,0719,3,1280000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,119,16-20,1,1219,3,1830000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,119,06-10,1,0919,3,1820000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,52,11-15,1,0220,3,848000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,119,06-10,1,0518,3,1950000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,86,11-15,1,0418,3,1380000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,86,16-20,1,0320,3,1388888,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,86,16-20,1,1019,3,1493000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,119,11-15,1,0220,3,1820000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,96,01-05,1,0219,3,1550000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,82,01-05,1,1120,3,1320000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,173,21-25,1,1120,3,2875000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,86,16-20,1,0920,3,1390000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,52,11-15,1,0820,3,880000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,86,06-10,1,0820,3,1340000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,84,06-10,1,0820,3,1415000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,52,01-05,1,1220,3,878000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,119,16-20,1,0321,3,2050000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,52,01-05,1,0721,3,930000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,52,06-10,1,0122,3,930000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,84,01-05,1,0521,3,1350000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,82,11-15,1,0422,3,1408000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,93,16-20,1,0621,3,1580000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,86,11-15,1,1221,3,1000000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,119,06-10,1,0122,3,2070000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,119,01-05,1,0322,3,2030000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,82,01-05,1,0421,3,1320000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,96,16-20,1,0521,3,1600000,Condominium,03,Strata,99 yrs lease commencing from 2004,
DELTA ROAD,27131.25496,DOMAIN 21,30470.66198,RCR,119,11-15,1,0221,3,1900000,Condominium,03,Strata,99 yrs lease commencing from 2004,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,57,41-45,1,0518,1,1988000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,163,41-45,1,1217,1,5150000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,57,36-40,1,0318,1,1930000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,89,51-55,1,1117,1,3832000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,160,56-60,1,0318,1,6600000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,60,41-45,1,1117,1,2261000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,122,46-50,1,0718,1,4425700,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,57,46-50,1,0318,1,2255820,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,102,41-45,1,0319,3,3525000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,60,41-45,1,0518,1,2120000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,80,36-40,1,0418,1,2638000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,57,41-45,1,0319,3,2150000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,162,51-55,1,0518,1,6520350,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,102,41-45,1,0419,3,3550000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,85,51-55,1,0718,1,3382610,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,60,46-50,1,0718,1,2430150,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,60,36-40,1,1118,1,2000000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,164,41-45,1,0618,1,5350000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,85,51-55,1,0718,1,3382610,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,102,36-40,1,0918,1,3430000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,57,41-45,1,1118,1,2035000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,60,41-45,1,0418,1,2061000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,189,56-60,1,0819,3,7600000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,102,41-45,1,1118,1,3505000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,326,56-60,1,0618,1,16000000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,80,41-45,1,0418,1,2700000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,57,41-45,1,1217,1,2020000,Apartment,02,Strata,99 yrs lease commencing from 2011,
WALLICH STREET,29387.98658,WALLICH RESIDENCE,28842.67269,CCR,102,46-50,1,0320,3,3580000,Apartment,02,Strata,99 yrs lease commencing from 2011,
