town,flat_type,quarter,_id,median_rent
CLEMENTI       ,3-RM,2020-Q2,9462,1880
CLEMENTI       ,4-RM,2020-Q2,9463,2350
CLEMENTI       ,5-RM,2020-Q2,9464,2580
CLEMENTI       ,EXEC,2020-Q2,9465,-                    
GEYLANG        ,1-RM,2020-Q2,9466,na                   
GEYLANG        ,2-RM,2020-Q2,9467,-                    
GEYLANG        ,3-RM,2020-Q2,9468,1750
GEYLANG        ,4-RM,2020-Q2,9469,2250
GEYLANG        ,5-RM,2020-Q2,9470,2450
GEYLANG        ,EXEC,2020-Q2,9471,-                    
HOUGANG        ,1-RM,2020-Q2,9472,na                   
HOUGANG        ,2-RM,2020-Q2,9473,-                    
HOUGANG        ,3-RM,2020-Q2,9474,1650
HOUGANG        ,4-RM,2020-Q2,9475,1930
HOUGANG        ,5-RM,2020-Q2,9476,2100
HOUGANG        ,EXEC,2020-Q2,9477,2250
JURONG EAST    ,1-RM,2020-Q2,9478,na                   
JURONG EAST    ,2-RM,2020-Q2,9479,-                    
JURONG EAST    ,3-RM,2020-Q2,9480,1700
JURONG EAST    ,4-RM,2020-Q2,9481,2000
JURONG EAST    ,5-RM,2020-Q2,9482,2250
JURONG EAST    ,EXEC,2020-Q2,9483,2500
JURONG WEST    ,1-RM,2020-Q2,9484,na                   
JURONG WEST    ,2-RM,2020-Q2,9485,-                    
JURONG WEST    ,3-RM,2020-Q2,9486,1650
JURONG WEST    ,4-RM,2020-Q2,9487,2000
JURONG WEST    ,5-RM,2020-Q2,9488,2100
JURONG WEST    ,EXEC,2020-Q2,9489,2200
KALLANG/WHAMPOA,1-RM,2020-Q2,9490,na                   
KALLANG/WHAMPOA,2-RM,2020-Q2,9491,-                    
KALLANG/WHAMPOA,3-RM,2020-Q2,9492,1850
KALLANG/WHAMPOA,4-RM,2020-Q2,9493,2400
KALLANG/WHAMPOA,5-RM,2020-Q2,9494,2500
KALLANG/WHAMPOA,EXEC,2020-Q2,9495,-                    
MARINE PARADE  ,1-RM,2020-Q2,9496,na                   
MARINE PARADE  ,2-RM,2020-Q2,9497,na                   
MARINE PARADE  ,3-RM,2020-Q2,9498,1800
MARINE PARADE  ,4-RM,2020-Q2,9499,2050
MARINE PARADE  ,5-RM,2020-Q2,9500,-                    
MARINE PARADE  ,EXEC,2020-Q2,9501,na                   
PASIR RIS      ,1-RM,2020-Q2,9502,na                   
PASIR RIS      ,2-RM,2020-Q2,9503,-                    
PASIR RIS      ,3-RM,2020-Q2,9504,-                    
PASIR RIS      ,4-RM,2020-Q2,9505,1900
PASIR RIS      ,5-RM,2020-Q2,9506,2050
PASIR RIS      ,EXEC,2020-Q2,9507,2200
PUNGGOL        ,1-RM,2020-Q2,9508,na                   
PUNGGOL        ,2-RM,2020-Q2,9509,-                    
PUNGGOL        ,3-RM,2020-Q2,9510,-                    
PUNGGOL        ,4-RM,2020-Q2,9511,1900
PUNGGOL        ,5-RM,2020-Q2,9512,1900
PUNGGOL        ,EXEC,2020-Q2,9513,-                    
QUEENSTOWN     ,1-RM,2020-Q2,9514,na                   
QUEENSTOWN     ,2-RM,2020-Q2,9515,-                    
QUEENSTOWN     ,3-RM,2020-Q2,9516,1900
QUEENSTOWN     ,4-RM,2020-Q2,9517,2550
QUEENSTOWN     ,5-RM,2020-Q2,9518,2750
QUEENSTOWN     ,EXEC,2020-Q2,9519,-                    
SEMBAWANG      ,1-RM,2020-Q2,9520,na                   
SEMBAWANG      ,2-RM,2020-Q2,9521,-                    
SEMBAWANG      ,3-RM,2020-Q2,9522,-                    
SEMBAWANG      ,4-RM,2020-Q2,9523,1800
SEMBAWANG      ,5-RM,2020-Q2,9524,1900
SEMBAWANG      ,EXEC,2020-Q2,9525,2050
SENGKANG       ,1-RM,2020-Q2,9526,na                   
SENGKANG       ,2-RM,2020-Q2,9527,-                    
SENGKANG       ,3-RM,2020-Q2,9528,-                    
SENGKANG       ,4-RM,2020-Q2,9529,1850
SENGKANG       ,5-RM,2020-Q2,9530,1950
SENGKANG       ,EXEC,2020-Q2,9531,2100
SERANGOON      ,1-RM,2020-Q2,9532,na                   
SERANGOON      ,2-RM,2020-Q2,9533,na                   
SERANGOON      ,3-RM,2020-Q2,9534,1800
SERANGOON      ,4-RM,2020-Q2,9535,2200
SERANGOON      ,5-RM,2020-Q2,9536,2100
SERANGOON      ,EXEC,2020-Q2,9537,-                    
TAMPINES       ,1-RM,2020-Q2,9538,na                   
TAMPINES       ,2-RM,2020-Q2,9539,na                   
TAMPINES       ,3-RM,2020-Q2,9540,1750
TAMPINES       ,4-RM,2020-Q2,9541,2000
TAMPINES       ,5-RM,2020-Q2,9542,2200
TAMPINES       ,EXEC,2020-Q2,9543,-                    
TOA PAYOH      ,1-RM,2020-Q2,9544,na                   
TOA PAYOH      ,2-RM,2020-Q2,9545,-                    
TOA PAYOH      ,3-RM,2020-Q2,9546,1800
TOA PAYOH      ,4-RM,2020-Q2,9547,2300
TOA PAYOH      ,5-RM,2020-Q2,9548,2600
TOA PAYOH      ,EXEC,2020-Q2,9549,-                    
WOODLANDS      ,1-RM,2020-Q2,9550,na                   
WOODLANDS      ,2-RM,2020-Q2,9551,-                    
WOODLANDS      ,3-RM,2020-Q2,9552,1400
WOODLANDS      ,4-RM,2020-Q2,9553,1710
WOODLANDS      ,5-RM,2020-Q2,9554,1800
WOODLANDS      ,EXEC,2020-Q2,9555,2130
YISHUN         ,1-RM,2020-Q2,9556,na                   
YISHUN         ,2-RM,2020-Q2,9557,-                    
YISHUN         ,3-RM,2020-Q2,9558,1550
YISHUN         ,4-RM,2020-Q2,9559,1850
YISHUN         ,5-RM,2020-Q2,9560,2000
YISHUN         ,EXEC,2020-Q2,9561,-                    
ANG MO KIO     ,1-RM,2020-Q3,9562,na                   
ANG MO KIO     ,2-RM,2020-Q3,9563,-                    
ANG MO KIO     ,3-RM,2020-Q3,9564,1750
ANG MO KIO     ,4-RM,2020-Q3,9565,2140
ANG MO KIO     ,5-RM,2020-Q3,9566,2400
ANG MO KIO     ,EXEC,2020-Q3,9567,-                    
BEDOK          ,1-RM,2020-Q3,9568,na                   
BEDOK          ,2-RM,2020-Q3,9569,-                    
BEDOK          ,3-RM,2020-Q3,9570,1800
BEDOK          ,4-RM,2020-Q3,9571,2030
BEDOK          ,5-RM,2020-Q3,9572,2200
BEDOK          ,EXEC,2020-Q3,9573,-                    
BISHAN         ,1-RM,2020-Q3,9574,na                   
BISHAN         ,2-RM,2020-Q3,9575,na                   
BISHAN         ,3-RM,2020-Q3,9576,1850
BISHAN         ,4-RM,2020-Q3,9577,2250
BISHAN         ,5-RM,2020-Q3,9578,2500
BISHAN         ,EXEC,2020-Q3,9579,-                    
BUKIT BATOK    ,1-RM,2020-Q3,9580,na                   
BUKIT BATOK    ,2-RM,2020-Q3,9581,-                    
BUKIT BATOK    ,3-RM,2020-Q3,9582,1650
BUKIT BATOK    ,4-RM,2020-Q3,9583,2050
BUKIT BATOK    ,5-RM,2020-Q3,9584,2150
BUKIT BATOK    ,EXEC,2020-Q3,9585,-                    
BUKIT MERAH    ,1-RM,2020-Q3,9586,-                    
BUKIT MERAH    ,2-RM,2020-Q3,9587,-                    
BUKIT MERAH    ,3-RM,2020-Q3,9588,2000
BUKIT MERAH    ,4-RM,2020-Q3,9589,2550
BUKIT MERAH    ,5-RM,2020-Q3,9590,2800
BUKIT MERAH    ,EXEC,2020-Q3,9591,na                   
BUKIT PANJANG  ,1-RM,2020-Q3,9592,na                   
BUKIT PANJANG  ,2-RM,2020-Q3,9593,-                    
BUKIT PANJANG  ,3-RM,2020-Q3,9594,1530
BUKIT PANJANG  ,4-RM,2020-Q3,9595,1750
BUKIT PANJANG  ,5-RM,2020-Q3,9596,1900
BUKIT PANJANG  ,EXEC,2020-Q3,9597,2200
BUKIT TIMAH    ,1-RM,2020-Q3,9598,na                   
BUKIT TIMAH    ,2-RM,2020-Q3,9599,na                   
BUKIT TIMAH    ,3-RM,2020-Q3,9600,-                    
BUKIT TIMAH    ,4-RM,2020-Q3,9601,-                    
BUKIT TIMAH    ,5-RM,2020-Q3,9602,-                    
BUKIT TIMAH    ,EXEC,2020-Q3,9603,-                    
CENTRAL        ,1-RM,2020-Q3,9604,na                   
CENTRAL        ,2-RM,2020-Q3,9605,-                    
CENTRAL        ,3-RM,2020-Q3,9606,2150
CENTRAL        ,4-RM,2020-Q3,9607,2600
CENTRAL        ,5-RM,2020-Q3,9608,-                    
CENTRAL        ,EXEC,2020-Q3,9609,na                   
CHOA CHU KANG  ,1-RM,2020-Q3,9610,na                   
CHOA CHU KANG  ,2-RM,2020-Q3,9611,-                    
CHOA CHU KANG  ,3-RM,2020-Q3,9612,-                    
CHOA CHU KANG  ,4-RM,2020-Q3,9613,1800
CHOA CHU KANG  ,5-RM,2020-Q3,9614,1880
CHOA CHU KANG  ,EXEC,2020-Q3,9615,2200
CLEMENTI       ,1-RM,2020-Q3,9616,na                   
CLEMENTI       ,2-RM,2020-Q3,9617,na                   
CLEMENTI       ,3-RM,2020-Q3,9618,1900
CLEMENTI       ,4-RM,2020-Q3,9619,2400
CLEMENTI       ,5-RM,2020-Q3,9620,2600
CLEMENTI       ,EXEC,2020-Q3,9621,-                    
GEYLANG        ,1-RM,2020-Q3,9622,na                   
GEYLANG        ,2-RM,2020-Q3,9623,-                    
GEYLANG        ,3-RM,2020-Q3,9624,1800
GEYLANG        ,4-RM,2020-Q3,9625,2300
GEYLANG        ,5-RM,2020-Q3,9626,2500
GEYLANG        ,EXEC,2020-Q3,9627,-                    
HOUGANG        ,1-RM,2020-Q3,9628,na                   
HOUGANG        ,2-RM,2020-Q3,9629,-                    
HOUGANG        ,3-RM,2020-Q3,9630,1700
HOUGANG        ,4-RM,2020-Q3,9631,2000
HOUGANG        ,5-RM,2020-Q3,9632,2100
HOUGANG        ,EXEC,2020-Q3,9633,-                    
JURONG EAST    ,1-RM,2020-Q3,9634,na                   
JURONG EAST    ,2-RM,2020-Q3,9635,-                    
JURONG EAST    ,3-RM,2020-Q3,9636,1750
JURONG EAST    ,4-RM,2020-Q3,9637,2100
JURONG EAST    ,5-RM,2020-Q3,9638,2300
JURONG EAST    ,EXEC,2020-Q3,9639,-                    
JURONG WEST    ,1-RM,2020-Q3,9640,na                   
JURONG WEST    ,2-RM,2020-Q3,9641,-                    
JURONG WEST    ,3-RM,2020-Q3,9642,1600
JURONG WEST    ,4-RM,2020-Q3,9643,2000
JURONG WEST    ,5-RM,2020-Q3,9644,2200
JURONG WEST    ,EXEC,2020-Q3,9645,2400
KALLANG/WHAMPOA,1-RM,2020-Q3,9646,na                   
KALLANG/WHAMPOA,2-RM,2020-Q3,9647,-                    
KALLANG/WHAMPOA,3-RM,2020-Q3,9648,1900
KALLANG/WHAMPOA,4-RM,2020-Q3,9649,2400
KALLANG/WHAMPOA,5-RM,2020-Q3,9650,2500
KALLANG/WHAMPOA,EXEC,2020-Q3,9651,na                   
MARINE PARADE  ,1-RM,2020-Q3,9652,na                   
MARINE PARADE  ,2-RM,2020-Q3,9653,-                    
MARINE PARADE  ,3-RM,2020-Q3,9654,1800
MARINE PARADE  ,4-RM,2020-Q3,9655,2150
MARINE PARADE  ,5-RM,2020-Q3,9656,-                    
MARINE PARADE  ,EXEC,2020-Q3,9657,na                   
PASIR RIS      ,1-RM,2020-Q3,9658,-                    
PASIR RIS      ,2-RM,2020-Q3,9659,-                    
PASIR RIS      ,3-RM,2020-Q3,9660,-                    
PASIR RIS      ,4-RM,2020-Q3,9661,2000
PASIR RIS      ,5-RM,2020-Q3,9662,2150
PASIR RIS      ,EXEC,2020-Q3,9663,2300
PUNGGOL        ,1-RM,2020-Q3,9664,na                   
PUNGGOL        ,2-RM,2020-Q3,9665,-                    
PUNGGOL        ,3-RM,2020-Q3,9666,1700
PUNGGOL        ,4-RM,2020-Q3,9667,1900
PUNGGOL        ,5-RM,2020-Q3,9668,2000
PUNGGOL        ,EXEC,2020-Q3,9669,-                    
QUEENSTOWN     ,1-RM,2020-Q3,9670,na                   
QUEENSTOWN     ,2-RM,2020-Q3,9671,-                    
QUEENSTOWN     ,3-RM,2020-Q3,9672,1900
QUEENSTOWN     ,4-RM,2020-Q3,9673,2600
QUEENSTOWN     ,5-RM,2020-Q3,9674,2850
QUEENSTOWN     ,EXEC,2020-Q3,9675,-                    
SEMBAWANG      ,1-RM,2020-Q3,9676,na                   
SEMBAWANG      ,2-RM,2020-Q3,9677,-                    
SEMBAWANG      ,3-RM,2020-Q3,9678,-                    
SEMBAWANG      ,4-RM,2020-Q3,9679,1800
SEMBAWANG      ,5-RM,2020-Q3,9680,1950
SEMBAWANG      ,EXEC,2020-Q3,9681,2100
SENGKANG       ,1-RM,2020-Q3,9682,na                   
SENGKANG       ,2-RM,2020-Q3,9683,-                    
SENGKANG       ,3-RM,2020-Q3,9684,1700
SENGKANG       ,4-RM,2020-Q3,9685,1950
SENGKANG       ,5-RM,2020-Q3,9686,2000
SENGKANG       ,EXEC,2020-Q3,9687,2000
SERANGOON      ,1-RM,2020-Q3,9688,na                   
SERANGOON      ,2-RM,2020-Q3,9689,na                   
SERANGOON      ,3-RM,2020-Q3,9690,1850
SERANGOON      ,4-RM,2020-Q3,9691,2300
SERANGOON      ,5-RM,2020-Q3,9692,2430
SERANGOON      ,EXEC,2020-Q3,9693,-                    
TAMPINES       ,1-RM,2020-Q3,9694,na                   
TAMPINES       ,2-RM,2020-Q3,9695,-                    
TAMPINES       ,3-RM,2020-Q3,9696,1800
TAMPINES       ,4-RM,2020-Q3,9697,2000
TAMPINES       ,5-RM,2020-Q3,9698,2200
TAMPINES       ,EXEC,2020-Q3,9699,2400
TOA PAYOH      ,1-RM,2020-Q3,9700,na                   
TOA PAYOH      ,2-RM,2020-Q3,9701,-                    
TOA PAYOH      ,3-RM,2020-Q3,9702,1840
TOA PAYOH      ,4-RM,2020-Q3,9703,2300
TOA PAYOH      ,5-RM,2020-Q3,9704,2500
TOA PAYOH      ,EXEC,2020-Q3,9705,-                    
WOODLANDS      ,1-RM,2020-Q3,9706,na                   
WOODLANDS      ,2-RM,2020-Q3,9707,-                    
WOODLANDS      ,3-RM,2020-Q3,9708,1550
WOODLANDS      ,4-RM,2020-Q3,9709,1800
WOODLANDS      ,5-RM,2020-Q3,9710,1950
WOODLANDS      ,EXEC,2020-Q3,9711,2200
YISHUN         ,1-RM,2020-Q3,9712,na                   
YISHUN         ,2-RM,2020-Q3,9713,-                    
YISHUN         ,3-RM,2020-Q3,9714,1650
YISHUN         ,4-RM,2020-Q3,9715,1800
YISHUN         ,5-RM,2020-Q3,9716,2000
YISHUN         ,EXEC,2020-Q3,9717,-                    
ANG MO KIO     ,1-RM,2020-Q4,9718,na                   
ANG MO KIO     ,2-RM,2020-Q4,9719,-                    
ANG MO KIO     ,3-RM,2020-Q4,9720,1800
ANG MO KIO     ,4-RM,2020-Q4,9721,2100
ANG MO KIO     ,5-RM,2020-Q4,9722,2400
ANG MO KIO     ,EXEC,2020-Q4,9723,-                    
BEDOK          ,1-RM,2020-Q4,9724,na                   
BEDOK          ,2-RM,2020-Q4,9725,-                    
BEDOK          ,3-RM,2020-Q4,9726,1800
BEDOK          ,4-RM,2020-Q4,9727,2100
BEDOK          ,5-RM,2020-Q4,9728,2200
BEDOK          ,EXEC,2020-Q4,9729,-                    
BISHAN         ,1-RM,2020-Q4,9730,na                   
BISHAN         ,2-RM,2020-Q4,9731,na                   
BISHAN         ,3-RM,2020-Q4,9732,1880
BISHAN         ,4-RM,2020-Q4,9733,2300
BISHAN         ,5-RM,2020-Q4,9734,2600
BISHAN         ,EXEC,2020-Q4,9735,-                    
BUKIT BATOK    ,1-RM,2020-Q4,9736,na                   
BUKIT BATOK    ,2-RM,2020-Q4,9737,-                    
BUKIT BATOK    ,3-RM,2020-Q4,9738,1700
BUKIT BATOK    ,4-RM,2020-Q4,9739,2000
BUKIT BATOK    ,5-RM,2020-Q4,9740,2200
BUKIT BATOK    ,EXEC,2020-Q4,9741,2300
BUKIT MERAH    ,1-RM,2020-Q4,9742,-                    
BUKIT MERAH    ,2-RM,2020-Q4,9743,-                    
BUKIT MERAH    ,3-RM,2020-Q4,9744,2000
BUKIT MERAH    ,4-RM,2020-Q4,9745,2600
BUKIT MERAH    ,5-RM,2020-Q4,9746,2800
BUKIT MERAH    ,EXEC,2020-Q4,9747,na                   
BUKIT PANJANG  ,1-RM,2020-Q4,9748,na                   
BUKIT PANJANG  ,2-RM,2020-Q4,9749,-                    
BUKIT PANJANG  ,3-RM,2020-Q4,9750,1550
BUKIT PANJANG  ,4-RM,2020-Q4,9751,1800
BUKIT PANJANG  ,5-RM,2020-Q4,9752,2000
BUKIT PANJANG  ,EXEC,2020-Q4,9753,2000
BUKIT TIMAH    ,1-RM,2020-Q4,9754,na                   
BUKIT TIMAH    ,2-RM,2020-Q4,9755,na                   
BUKIT TIMAH    ,3-RM,2020-Q4,9756,-                    
BUKIT TIMAH    ,4-RM,2020-Q4,9757,-                    
BUKIT TIMAH    ,5-RM,2020-Q4,9758,-                    
BUKIT TIMAH    ,EXEC,2020-Q4,9759,-                    
CENTRAL        ,1-RM,2020-Q4,9760,na                   
CENTRAL        ,2-RM,2020-Q4,9761,-                    
CENTRAL        ,3-RM,2020-Q4,9762,2200
CENTRAL        ,4-RM,2020-Q4,9763,2700
CENTRAL        ,5-RM,2020-Q4,9764,-                    
CENTRAL        ,EXEC,2020-Q4,9765,na                   
CHOA CHU KANG  ,1-RM,2020-Q4,9766,na                   
CHOA CHU KANG  ,2-RM,2020-Q4,9767,-                    
CHOA CHU KANG  ,3-RM,2020-Q4,9768,-                    
CHOA CHU KANG  ,4-RM,2020-Q4,9769,1900
CHOA CHU KANG  ,5-RM,2020-Q4,9770,1950
CHOA CHU KANG  ,EXEC,2020-Q4,9771,2000
CLEMENTI       ,1-RM,2020-Q4,9772,na                   
CLEMENTI       ,2-RM,2020-Q4,9773,-                    
CLEMENTI       ,3-RM,2020-Q4,9774,1910
CLEMENTI       ,4-RM,2020-Q4,9775,2500
CLEMENTI       ,5-RM,2020-Q4,9776,2600
CLEMENTI       ,EXEC,2020-Q4,9777,-                    
GEYLANG        ,1-RM,2020-Q4,9778,na                   
GEYLANG        ,2-RM,2020-Q4,9779,-                    
GEYLANG        ,3-RM,2020-Q4,9780,1800
GEYLANG        ,4-RM,2020-Q4,9781,2350
GEYLANG        ,5-RM,2020-Q4,9782,2680
GEYLANG        ,EXEC,2020-Q4,9783,-                    
HOUGANG        ,1-RM,2020-Q4,9784,na                   
HOUGANG        ,2-RM,2020-Q4,9785,-                    
HOUGANG        ,3-RM,2020-Q4,9786,1750
HOUGANG        ,4-RM,2020-Q4,9787,2000
HOUGANG        ,5-RM,2020-Q4,9788,2130
HOUGANG        ,EXEC,2020-Q4,9789,2300
JURONG EAST    ,1-RM,2020-Q4,9790,na                   
JURONG EAST    ,2-RM,2020-Q4,9791,-                    
JURONG EAST    ,3-RM,2020-Q4,9792,1800
JURONG EAST    ,4-RM,2020-Q4,9793,2100
JURONG EAST    ,5-RM,2020-Q4,9794,2300
JURONG EAST    ,EXEC,2020-Q4,9795,-                    
JURONG WEST    ,1-RM,2020-Q4,9796,na                   
JURONG WEST    ,2-RM,2020-Q4,9797,-                    
JURONG WEST    ,3-RM,2020-Q4,9798,1700
JURONG WEST    ,4-RM,2020-Q4,9799,2000
JURONG WEST    ,5-RM,2020-Q4,9800,2250
JURONG WEST    ,EXEC,2020-Q4,9801,2400
KALLANG/WHAMPOA,1-RM,2020-Q4,9802,na                   
KALLANG/WHAMPOA,2-RM,2020-Q4,9803,-                    
KALLANG/WHAMPOA,3-RM,2020-Q4,9804,1900
KALLANG/WHAMPOA,4-RM,2020-Q4,9805,2500
KALLANG/WHAMPOA,5-RM,2020-Q4,9806,2630
KALLANG/WHAMPOA,EXEC,2020-Q4,9807,-                    
MARINE PARADE  ,1-RM,2020-Q4,9808,na                   
MARINE PARADE  ,2-RM,2020-Q4,9809,na                   
MARINE PARADE  ,3-RM,2020-Q4,9810,1880
MARINE PARADE  ,4-RM,2020-Q4,9811,-                    
MARINE PARADE  ,5-RM,2020-Q4,9812,-                    
MARINE PARADE  ,EXEC,2020-Q4,9813,na                   
PASIR RIS      ,1-RM,2020-Q4,9814,na                   
PASIR RIS      ,2-RM,2020-Q4,9815,na                   
PASIR RIS      ,3-RM,2020-Q4,9816,-                    
PASIR RIS      ,4-RM,2020-Q4,9817,2000
PASIR RIS      ,5-RM,2020-Q4,9818,2200
PASIR RIS      ,EXEC,2020-Q4,9819,2300
PUNGGOL        ,1-RM,2020-Q4,9820,na                   
PUNGGOL        ,2-RM,2020-Q4,9821,-                    
PUNGGOL        ,3-RM,2020-Q4,9822,-                    
PUNGGOL        ,4-RM,2020-Q4,9823,2000
PUNGGOL        ,5-RM,2020-Q4,9824,2000
PUNGGOL        ,EXEC,2020-Q4,9825,-                    
QUEENSTOWN     ,1-RM,2020-Q4,9826,na                   
QUEENSTOWN     ,2-RM,2020-Q4,9827,1500
QUEENSTOWN     ,3-RM,2020-Q4,9828,2000
QUEENSTOWN     ,4-RM,2020-Q4,9829,2700
QUEENSTOWN     ,5-RM,2020-Q4,9830,2850
QUEENSTOWN     ,EXEC,2020-Q4,9831,-                    
SEMBAWANG      ,1-RM,2020-Q4,9832,na                   
SEMBAWANG      ,2-RM,2020-Q4,9833,-                    
SEMBAWANG      ,3-RM,2020-Q4,9834,-                    
SEMBAWANG      ,4-RM,2020-Q4,9835,1900
SEMBAWANG      ,5-RM,2020-Q4,9836,2000
SEMBAWANG      ,EXEC,2020-Q4,9837,2150
SENGKANG       ,1-RM,2020-Q4,9838,na                   
SENGKANG       ,2-RM,2020-Q4,9839,-                    
SENGKANG       ,3-RM,2020-Q4,9840,-                    
SENGKANG       ,4-RM,2020-Q4,9841,2000
SENGKANG       ,5-RM,2020-Q4,9842,2000
SENGKANG       ,EXEC,2020-Q4,9843,2100
SERANGOON      ,1-RM,2020-Q4,9844,na                   
SERANGOON      ,2-RM,2020-Q4,9845,na                   
SERANGOON      ,3-RM,2020-Q4,9846,1800
SERANGOON      ,4-RM,2020-Q4,9847,2230
SERANGOON      ,5-RM,2020-Q4,9848,2300
SERANGOON      ,EXEC,2020-Q4,9849,-                    
TAMPINES       ,1-RM,2020-Q4,9850,na                   
TAMPINES       ,2-RM,2020-Q4,9851,-                    
TAMPINES       ,3-RM,2020-Q4,9852,1800
TAMPINES       ,4-RM,2020-Q4,9853,2100
TAMPINES       ,5-RM,2020-Q4,9854,2300
TAMPINES       ,EXEC,2020-Q4,9855,2400
TOA PAYOH      ,1-RM,2020-Q4,9856,na                   
TOA PAYOH      ,2-RM,2020-Q4,9857,-                    
TOA PAYOH      ,3-RM,2020-Q4,9858,1800
TOA PAYOH      ,4-RM,2020-Q4,9859,2350
TOA PAYOH      ,5-RM,2020-Q4,9860,2500
TOA PAYOH      ,EXEC,2020-Q4,9861,-                    
WOODLANDS      ,1-RM,2020-Q4,9862,na                   
WOODLANDS      ,2-RM,2020-Q4,9863,-                    
WOODLANDS      ,3-RM,2020-Q4,9864,1580
WOODLANDS      ,4-RM,2020-Q4,9865,1900
WOODLANDS      ,5-RM,2020-Q4,9866,1900
WOODLANDS      ,EXEC,2020-Q4,9867,2030
YISHUN         ,1-RM,2020-Q4,9868,na                   
YISHUN         ,2-RM,2020-Q4,9869,-                    
YISHUN         ,3-RM,2020-Q4,9870,1650
YISHUN         ,4-RM,2020-Q4,9871,1900
YISHUN         ,5-RM,2020-Q4,9872,2000
YISHUN         ,EXEC,2020-Q4,9873,-                    
ANG MO KIO     ,1-RM,2021-Q1,9874,na                   
ANG MO KIO     ,2-RM,2021-Q1,9875,-                    
ANG MO KIO     ,3-RM,2021-Q1,9876,1800
ANG MO KIO     ,4-RM,2021-Q1,9877,2200
ANG MO KIO     ,5-RM,2021-Q1,9878,2400
ANG MO KIO     ,EXEC,2021-Q1,9879,-                    
BEDOK          ,1-RM,2021-Q1,9880,na                   
BEDOK          ,2-RM,2021-Q1,9881,-                    
BEDOK          ,3-RM,2021-Q1,9882,1800
BEDOK          ,4-RM,2021-Q1,9883,2100
BEDOK          ,5-RM,2021-Q1,9884,2350
BEDOK          ,EXEC,2021-Q1,9885,2500
BISHAN         ,1-RM,2021-Q1,9886,na                   
BISHAN         ,2-RM,2021-Q1,9887,na                   
BISHAN         ,3-RM,2021-Q1,9888,1880
BISHAN         ,4-RM,2021-Q1,9889,2300
BISHAN         ,5-RM,2021-Q1,9890,2500
BISHAN         ,EXEC,2021-Q1,9891,-                    
BUKIT BATOK    ,1-RM,2021-Q1,9892,na                   
BUKIT BATOK    ,2-RM,2021-Q1,9893,-                    
BUKIT BATOK    ,3-RM,2021-Q1,9894,1650
BUKIT BATOK    ,4-RM,2021-Q1,9895,2000
BUKIT BATOK    ,5-RM,2021-Q1,9896,2200
BUKIT BATOK    ,EXEC,2021-Q1,9897,2400
BUKIT MERAH    ,1-RM,2021-Q1,9898,-                    
BUKIT MERAH    ,2-RM,2021-Q1,9899,1600
BUKIT MERAH    ,3-RM,2021-Q1,9900,2000
BUKIT MERAH    ,4-RM,2021-Q1,9901,2600
BUKIT MERAH    ,5-RM,2021-Q1,9902,2800
BUKIT MERAH    ,EXEC,2021-Q1,9903,na                   
BUKIT PANJANG  ,1-RM,2021-Q1,9904,na                   
BUKIT PANJANG  ,2-RM,2021-Q1,9905,-                    
BUKIT PANJANG  ,3-RM,2021-Q1,9906,1600
BUKIT PANJANG  ,4-RM,2021-Q1,9907,1800
BUKIT PANJANG  ,5-RM,2021-Q1,9908,2000
BUKIT PANJANG  ,EXEC,2021-Q1,9909,2200
BUKIT TIMAH    ,1-RM,2021-Q1,9910,na                   
BUKIT TIMAH    ,2-RM,2021-Q1,9911,na                   
BUKIT TIMAH    ,3-RM,2021-Q1,9912,-                    
